ID Intervenant,ID Client,geometry_intervenant,Permis,geometry_client,distance,duration
838320706,833548586,POINT (1.3919715 48.7385156),1.0,POINT (1.351702 48.739895),3.7 km,9 mins
776399834,833548586,POINT (1.3414973 48.7272205),1.0,POINT (1.351702 48.739895),2.4 km,5 mins
854577575,833548586,POINT (1.3579211 48.7447023),0.0,POINT (1.351702 48.739895),1.0 km,4 mins
648993440,833548586,POINT (1.2410824 48.7613818),1.0,POINT (1.351702 48.739895),9.7 km,10 mins
888888888,833548586,POINT (1.3796637 48.7209265),1.0,POINT (1.351702 48.739895),3.8 km,10 mins
480302361,833548586,POINT (1.3827051 48.7302065),1.0,POINT (1.351702 48.739895),3.4 km,9 mins
710283561,833548586,POINT (1.374591 48.7325587),1.0,POINT (1.351702 48.739895),2.8 km,7 mins
810259688,833548586,POINT (1.356134 48.711115),0.0,POINT (1.351702 48.739895),5.4 km,20 mins
764144581,833548586,POINT (1.5004603 48.6603812),1.0,POINT (1.351702 48.739895),22.1 km,23 mins
78007874,833548586,POINT (1.3803568 48.7389345),1.0,POINT (1.351702 48.739895),2.8 km,7 mins
746414886,833548586,POINT (1.1976441 48.7694552),1.0,POINT (1.351702 48.739895),12.9 km,16 mins
1452747150,833548586,POINT (1.2531719 48.8432071),0.0,POINT (1.351702 48.739895),19.1 km,1 hour 5 mins
78005437,833548586,POINT (1.3562779 48.712418),1.0,POINT (1.351702 48.739895),4.7 km,6 mins
213237245,833548586,POINT (1.2411202 48.7632262),1.0,POINT (1.351702 48.739895),9.9 km,10 mins
609468992,833548586,POINT (1.2325806 48.6405554),1.0,POINT (1.351702 48.739895),18.1 km,19 mins
818696864,833548586,POINT (1.3579211 48.7447023),1.0,POINT (1.351702 48.739895),1.3 km,4 mins
813991780,833548586,POINT (1.0731951 48.6927148),1.0,POINT (1.351702 48.739895),23.3 km,24 mins
739888851,833548586,POINT (1.303906 48.75186),1.0,POINT (1.351702 48.739895),4.9 km,6 mins
78012267,833548586,POINT (1.3719853 48.7292064),1.0,POINT (1.351702 48.739895),2.7 km,8 mins
700168298,833548586,POINT (1.210611 48.7580989),1.0,POINT (1.351702 48.739895),11.8 km,12 mins
162858075,590049071,POINT (1.3746477 48.7222691),1.0,POINT (1.367416 48.742378),4.0 km,10 mins
78007018,590049071,POINT (1.351054 48.689927),1.0,POINT (1.367416 48.742378),7.8 km,13 mins
856089133,590049071,POINT (1.5230773 48.6454179),0.0,POINT (1.367416 48.742378),19.6 km,1 hour 8 mins
842621873,590049071,POINT (1.3798422 48.728863),1.0,POINT (1.367416 48.742378),2.7 km,7 mins
838320706,590049071,POINT (1.3919715 48.7385156),1.0,POINT (1.367416 48.742378),3.1 km,6 mins
776399834,590049071,POINT (1.3414973 48.7272205),1.0,POINT (1.367416 48.742378),4.3 km,8 mins
854577575,590049071,POINT (1.3579211 48.7447023),0.0,POINT (1.367416 48.742378),0.9 km,3 mins
648993440,590049071,POINT (1.2410824 48.7613818),1.0,POINT (1.367416 48.742378),10.7 km,11 mins
888888888,590049071,POINT (1.3796637 48.7209265),1.0,POINT (1.367416 48.742378),3.9 km,10 mins
480302361,590049071,POINT (1.3827051 48.7302065),1.0,POINT (1.367416 48.742378),2.8 km,7 mins
710283561,590049071,POINT (1.374591 48.7325587),1.0,POINT (1.367416 48.742378),2.9 km,7 mins
810259688,590049071,POINT (1.356134 48.711115),0.0,POINT (1.367416 48.742378),5.3 km,20 mins
764144581,590049071,POINT (1.5004603 48.6603812),1.0,POINT (1.367416 48.742378),16.4 km,22 mins
78007874,590049071,POINT (1.3803568 48.7389345),1.0,POINT (1.367416 48.742378),2.2 km,5 mins
746414886,590049071,POINT (1.1976441 48.7694552),1.0,POINT (1.367416 48.742378),14.0 km,17 mins
1452747150,590049071,POINT (1.2531719 48.8432071),0.0,POINT (1.367416 48.742378),18.1 km,1 hour 2 mins
78005437,590049071,POINT (1.3562779 48.712418),1.0,POINT (1.367416 48.742378),5.0 km,9 mins
213237245,590049071,POINT (1.2411202 48.7632262),1.0,POINT (1.367416 48.742378),11.0 km,11 mins
609468992,590049071,POINT (1.2325806 48.6405554),1.0,POINT (1.367416 48.742378),18.4 km,22 mins
818696864,590049071,POINT (1.3579211 48.7447023),1.0,POINT (1.367416 48.742378),1.6 km,4 mins
813991780,590049071,POINT (1.0731951 48.6927148),1.0,POINT (1.367416 48.742378),25.0 km,25 mins
739888851,590049071,POINT (1.303906 48.75186),1.0,POINT (1.367416 48.742378),6.0 km,8 mins
78012267,590049071,POINT (1.3719853 48.7292064),1.0,POINT (1.367416 48.742378),2.9 km,8 mins
700168298,590049071,POINT (1.210611 48.7580989),1.0,POINT (1.367416 48.742378),12.8 km,14 mins
162858075,864411156,POINT (1.3746477 48.7222691),1.0,POINT (1.1908904 48.7664141),20.1 km,27 mins
78007018,864411156,POINT (1.351054 48.689927),1.0,POINT (1.1908904 48.7664141),23.2 km,24 mins
856089133,864411156,POINT (1.5230773 48.6454179),0.0,POINT (1.1908904 48.7664141),35.6 km,1 hour 59 mins
842621873,864411156,POINT (1.3798422 48.728863),1.0,POINT (1.1908904 48.7664141),18.1 km,27 mins
838320706,864411156,POINT (1.3919715 48.7385156),1.0,POINT (1.1908904 48.7664141),17.9 km,23 mins
776399834,864411156,POINT (1.3414973 48.7272205),1.0,POINT (1.1908904 48.7664141),15.7 km,22 mins
854577575,864411156,POINT (1.3579211 48.7447023),0.0,POINT (1.1908904 48.7664141),18.7 km,59 mins
648993440,864411156,POINT (1.2410824 48.7613818),1.0,POINT (1.1908904 48.7664141),4.9 km,10 mins
888888888,864411156,POINT (1.3796637 48.7209265),1.0,POINT (1.1908904 48.7664141),20.0 km,26 mins
480302361,864411156,POINT (1.3827051 48.7302065),1.0,POINT (1.1908904 48.7664141),19.0 km,26 mins
710283561,864411156,POINT (1.374591 48.7325587),1.0,POINT (1.1908904 48.7664141),17.6 km,25 mins
810259688,864411156,POINT (1.356134 48.711115),0.0,POINT (1.1908904 48.7664141),19.2 km,1 hour 3 mins
764144581,864411156,POINT (1.5004603 48.6603812),1.0,POINT (1.1908904 48.7664141),31.2 km,39 mins
78007874,864411156,POINT (1.3803568 48.7389345),1.0,POINT (1.1908904 48.7664141),18.0 km,23 mins
746414886,864411156,POINT (1.1976441 48.7694552),1.0,POINT (1.1908904 48.7664141),1.0 km,3 mins
1452747150,864411156,POINT (1.2531719 48.8432071),0.0,POINT (1.1908904 48.7664141),14.3 km,47 mins
78005437,864411156,POINT (1.3562779 48.712418),1.0,POINT (1.1908904 48.7664141),18.0 km,23 mins
213237245,864411156,POINT (1.2411202 48.7632262),1.0,POINT (1.1908904 48.7664141),4.9 km,10 mins
609468992,864411156,POINT (1.2325806 48.6405554),1.0,POINT (1.1908904 48.7664141),17.0 km,18 mins
818696864,864411156,POINT (1.3579211 48.7447023),1.0,POINT (1.1908904 48.7664141),15.4 km,22 mins
813991780,864411156,POINT (1.0731951 48.6927148),1.0,POINT (1.1908904 48.7664141),12.8 km,13 mins
739888851,864411156,POINT (1.303906 48.75186),1.0,POINT (1.1908904 48.7664141),10.7 km,17 mins
78012267,864411156,POINT (1.3719853 48.7292064),1.0,POINT (1.1908904 48.7664141),17.5 km,25 mins
700168298,864411156,POINT (1.210611 48.7580989),1.0,POINT (1.1908904 48.7664141),2.9 km,5 mins
162858075,861502972,POINT (1.3746477 48.7222691),1.0,POINT (1.1908904 48.7664141),20.1 km,27 mins
78007018,861502972,POINT (1.351054 48.689927),1.0,POINT (1.1908904 48.7664141),23.2 km,24 mins
856089133,861502972,POINT (1.5230773 48.6454179),0.0,POINT (1.1908904 48.7664141),35.6 km,1 hour 59 mins
842621873,861502972,POINT (1.3798422 48.728863),1.0,POINT (1.1908904 48.7664141),18.1 km,27 mins
838320706,861502972,POINT (1.3919715 48.7385156),1.0,POINT (1.1908904 48.7664141),17.9 km,23 mins
776399834,861502972,POINT (1.3414973 48.7272205),1.0,POINT (1.1908904 48.7664141),15.7 km,22 mins
854577575,861502972,POINT (1.3579211 48.7447023),0.0,POINT (1.1908904 48.7664141),18.7 km,59 mins
648993440,861502972,POINT (1.2410824 48.7613818),1.0,POINT (1.1908904 48.7664141),4.9 km,10 mins
888888888,861502972,POINT (1.3796637 48.7209265),1.0,POINT (1.1908904 48.7664141),20.0 km,26 mins
480302361,861502972,POINT (1.3827051 48.7302065),1.0,POINT (1.1908904 48.7664141),19.0 km,26 mins
710283561,861502972,POINT (1.374591 48.7325587),1.0,POINT (1.1908904 48.7664141),17.6 km,25 mins
810259688,861502972,POINT (1.356134 48.711115),0.0,POINT (1.1908904 48.7664141),19.2 km,1 hour 3 mins
764144581,861502972,POINT (1.5004603 48.6603812),1.0,POINT (1.1908904 48.7664141),31.2 km,39 mins
78007874,861502972,POINT (1.3803568 48.7389345),1.0,POINT (1.1908904 48.7664141),18.0 km,23 mins
746414886,861502972,POINT (1.1976441 48.7694552),1.0,POINT (1.1908904 48.7664141),1.0 km,3 mins
1452747150,861502972,POINT (1.2531719 48.8432071),0.0,POINT (1.1908904 48.7664141),14.3 km,47 mins
78005437,861502972,POINT (1.3562779 48.712418),1.0,POINT (1.1908904 48.7664141),18.0 km,23 mins
213237245,861502972,POINT (1.2411202 48.7632262),1.0,POINT (1.1908904 48.7664141),4.9 km,10 mins
609468992,861502972,POINT (1.2325806 48.6405554),1.0,POINT (1.1908904 48.7664141),17.0 km,18 mins
818696864,861502972,POINT (1.3579211 48.7447023),1.0,POINT (1.1908904 48.7664141),15.4 km,22 mins
813991780,861502972,POINT (1.0731951 48.6927148),1.0,POINT (1.1908904 48.7664141),12.8 km,13 mins
739888851,861502972,POINT (1.303906 48.75186),1.0,POINT (1.1908904 48.7664141),10.7 km,17 mins
78012267,861502972,POINT (1.3719853 48.7292064),1.0,POINT (1.1908904 48.7664141),17.5 km,25 mins
700168298,861502972,POINT (1.210611 48.7580989),1.0,POINT (1.1908904 48.7664141),2.9 km,5 mins
162858075,794098228,POINT (1.3746477 48.7222691),1.0,POINT (1.2031853 48.7648977),19.0 km,23 mins
78007018,794098228,POINT (1.351054 48.689927),1.0,POINT (1.2031853 48.7648977),19.7 km,24 mins
856089133,794098228,POINT (1.5230773 48.6454179),0.0,POINT (1.2031853 48.7648977),35.0 km,1 hour 57 mins
842621873,794098228,POINT (1.3798422 48.728863),1.0,POINT (1.2031853 48.7648977),17.0 km,23 mins
838320706,794098228,POINT (1.3919715 48.7385156),1.0,POINT (1.2031853 48.7648977),16.8 km,20 mins
776399834,794098228,POINT (1.3414973 48.7272205),1.0,POINT (1.2031853 48.7648977),14.6 km,19 mins
854577575,794098228,POINT (1.3579211 48.7447023),0.0,POINT (1.2031853 48.7648977),18.1 km,57 mins
648993440,794098228,POINT (1.2410824 48.7613818),1.0,POINT (1.2031853 48.7648977),3.8 km,7 mins
888888888,794098228,POINT (1.3796637 48.7209265),1.0,POINT (1.2031853 48.7648977),18.9 km,23 mins
480302361,794098228,POINT (1.3827051 48.7302065),1.0,POINT (1.2031853 48.7648977),17.9 km,23 mins
710283561,794098228,POINT (1.374591 48.7325587),1.0,POINT (1.2031853 48.7648977),16.5 km,22 mins
810259688,794098228,POINT (1.356134 48.711115),0.0,POINT (1.2031853 48.7648977),18.6 km,1 hour 0 mins
764144581,794098228,POINT (1.5004603 48.6603812),1.0,POINT (1.2031853 48.7648977),30.1 km,36 mins
78007874,794098228,POINT (1.3803568 48.7389345),1.0,POINT (1.2031853 48.7648977),16.9 km,20 mins
746414886,794098228,POINT (1.1976441 48.7694552),1.0,POINT (1.2031853 48.7648977),1.0 km,3 mins
1452747150,794098228,POINT (1.2531719 48.8432071),0.0,POINT (1.2031853 48.7648977),14.2 km,45 mins
78005437,794098228,POINT (1.3562779 48.712418),1.0,POINT (1.2031853 48.7648977),16.9 km,20 mins
213237245,794098228,POINT (1.2411202 48.7632262),1.0,POINT (1.2031853 48.7648977),3.9 km,7 mins
609468992,794098228,POINT (1.2325806 48.6405554),1.0,POINT (1.2031853 48.7648977),18.3 km,21 mins
818696864,794098228,POINT (1.3579211 48.7447023),1.0,POINT (1.2031853 48.7648977),14.2 km,19 mins
813991780,794098228,POINT (1.0731951 48.6927148),1.0,POINT (1.2031853 48.7648977),14.2 km,15 mins
739888851,794098228,POINT (1.303906 48.75186),1.0,POINT (1.2031853 48.7648977),9.6 km,13 mins
78012267,794098228,POINT (1.3719853 48.7292064),1.0,POINT (1.2031853 48.7648977),16.4 km,22 mins
700168298,794098228,POINT (1.210611 48.7580989),1.0,POINT (1.2031853 48.7648977),1.2 km,2 mins
162858075,859852985,POINT (1.3746477 48.7222691),1.0,POINT (1.2028697 48.7627671),18.6 km,23 mins
78007018,859852985,POINT (1.351054 48.689927),1.0,POINT (1.2028697 48.7627671),19.4 km,23 mins
856089133,859852985,POINT (1.5230773 48.6454179),0.0,POINT (1.2028697 48.7627671),34.6 km,1 hour 56 mins
842621873,859852985,POINT (1.3798422 48.728863),1.0,POINT (1.2028697 48.7627671),16.6 km,23 mins
838320706,859852985,POINT (1.3919715 48.7385156),1.0,POINT (1.2028697 48.7627671),16.4 km,19 mins
776399834,859852985,POINT (1.3414973 48.7272205),1.0,POINT (1.2028697 48.7627671),14.3 km,18 mins
854577575,859852985,POINT (1.3579211 48.7447023),0.0,POINT (1.2028697 48.7627671),17.7 km,56 mins
648993440,859852985,POINT (1.2410824 48.7613818),1.0,POINT (1.2028697 48.7627671),3.4 km,6 mins
888888888,859852985,POINT (1.3796637 48.7209265),1.0,POINT (1.2028697 48.7627671),18.5 km,22 mins
480302361,859852985,POINT (1.3827051 48.7302065),1.0,POINT (1.2028697 48.7627671),17.5 km,22 mins
710283561,859852985,POINT (1.374591 48.7325587),1.0,POINT (1.2028697 48.7627671),16.1 km,21 mins
810259688,859852985,POINT (1.356134 48.711115),0.0,POINT (1.2028697 48.7627671),18.2 km,59 mins
764144581,859852985,POINT (1.5004603 48.6603812),1.0,POINT (1.2028697 48.7627671),29.7 km,35 mins
78007874,859852985,POINT (1.3803568 48.7389345),1.0,POINT (1.2028697 48.7627671),16.5 km,19 mins
746414886,859852985,POINT (1.1976441 48.7694552),1.0,POINT (1.2028697 48.7627671),1.1 km,3 mins
1452747150,859852985,POINT (1.2531719 48.8432071),0.0,POINT (1.2028697 48.7627671),14.2 km,45 mins
78005437,859852985,POINT (1.3562779 48.712418),1.0,POINT (1.2028697 48.7627671),16.6 km,19 mins
213237245,859852985,POINT (1.2411202 48.7632262),1.0,POINT (1.2028697 48.7627671),3.5 km,6 mins
609468992,859852985,POINT (1.2325806 48.6405554),1.0,POINT (1.2028697 48.7627671),17.7 km,20 mins
818696864,859852985,POINT (1.3579211 48.7447023),1.0,POINT (1.2028697 48.7627671),13.9 km,18 mins
813991780,859852985,POINT (1.0731951 48.6927148),1.0,POINT (1.2028697 48.7627671),14.2 km,15 mins
739888851,859852985,POINT (1.303906 48.75186),1.0,POINT (1.2028697 48.7627671),9.2 km,13 mins
78012267,859852985,POINT (1.3719853 48.7292064),1.0,POINT (1.2028697 48.7627671),16.0 km,21 mins
700168298,859852985,POINT (1.210611 48.7580989),1.0,POINT (1.2028697 48.7627671),0.8 km,1 min
162858075,78691461,POINT (1.3746477 48.7222691),1.0,POINT (1.2313346 48.7632131),16.1 km,19 mins
78007018,78691461,POINT (1.351054 48.689927),1.0,POINT (1.2313346 48.7632131),16.9 km,19 mins
856089133,78691461,POINT (1.5230773 48.6454179),0.0,POINT (1.2313346 48.7632131),31.2 km,1 hour 44 mins
842621873,78691461,POINT (1.3798422 48.728863),1.0,POINT (1.2313346 48.7632131),14.2 km,19 mins
838320706,78691461,POINT (1.3919715 48.7385156),1.0,POINT (1.2313346 48.7632131),14.0 km,15 mins
776399834,78691461,POINT (1.3414973 48.7272205),1.0,POINT (1.2313346 48.7632131),11.8 km,14 mins
854577575,78691461,POINT (1.3579211 48.7447023),0.0,POINT (1.2313346 48.7632131),14.3 km,45 mins
648993440,78691461,POINT (1.2410824 48.7613818),1.0,POINT (1.2313346 48.7632131),1.0 km,2 mins
888888888,78691461,POINT (1.3796637 48.7209265),1.0,POINT (1.2313346 48.7632131),16.1 km,18 mins
480302361,78691461,POINT (1.3827051 48.7302065),1.0,POINT (1.2313346 48.7632131),15.0 km,18 mins
710283561,78691461,POINT (1.374591 48.7325587),1.0,POINT (1.2313346 48.7632131),13.7 km,17 mins
810259688,78691461,POINT (1.356134 48.711115),0.0,POINT (1.2313346 48.7632131),14.8 km,48 mins
764144581,78691461,POINT (1.5004603 48.6603812),1.0,POINT (1.2313346 48.7632131),27.3 km,31 mins
78007874,78691461,POINT (1.3803568 48.7389345),1.0,POINT (1.2313346 48.7632131),14.0 km,15 mins
746414886,78691461,POINT (1.1976441 48.7694552),1.0,POINT (1.2313346 48.7632131),2.8 km,5 mins
1452747150,78691461,POINT (1.2531719 48.8432071),0.0,POINT (1.2313346 48.7632131),11.4 km,35 mins
78005437,78691461,POINT (1.3562779 48.712418),1.0,POINT (1.2313346 48.7632131),14.1 km,15 mins
213237245,78691461,POINT (1.2411202 48.7632262),1.0,POINT (1.2313346 48.7632131),0.9 km,2 mins
609468992,78691461,POINT (1.2325806 48.6405554),1.0,POINT (1.2313346 48.7632131),18.4 km,23 mins
818696864,78691461,POINT (1.3579211 48.7447023),1.0,POINT (1.2313346 48.7632131),11.4 km,14 mins
813991780,78691461,POINT (1.0731951 48.6927148),1.0,POINT (1.2313346 48.7632131),16.8 km,20 mins
739888851,78691461,POINT (1.303906 48.75186),1.0,POINT (1.2313346 48.7632131),6.7 km,9 mins
78012267,78691461,POINT (1.3719853 48.7292064),1.0,POINT (1.2313346 48.7632131),13.6 km,18 mins
700168298,78691461,POINT (1.210611 48.7580989),1.0,POINT (1.2313346 48.7632131),2.3 km,4 mins
162858075,1453084257,POINT (1.3746477 48.7222691),1.0,POINT (1.249739 48.758928),15.1 km,18 mins
78007018,1453084257,POINT (1.351054 48.689927),1.0,POINT (1.249739 48.758928),15.9 km,18 mins
856089133,1453084257,POINT (1.5230773 48.6454179),0.0,POINT (1.249739 48.758928),30.3 km,1 hour 41 mins
842621873,1453084257,POINT (1.3798422 48.728863),1.0,POINT (1.249739 48.758928),13.2 km,18 mins
838320706,1453084257,POINT (1.3919715 48.7385156),1.0,POINT (1.249739 48.758928),12.9 km,14 mins
776399834,1453084257,POINT (1.3414973 48.7272205),1.0,POINT (1.249739 48.758928),10.8 km,14 mins
854577575,1453084257,POINT (1.3579211 48.7447023),0.0,POINT (1.249739 48.758928),13.4 km,42 mins
648993440,1453084257,POINT (1.2410824 48.7613818),1.0,POINT (1.249739 48.758928),1.3 km,3 mins
888888888,1453084257,POINT (1.3796637 48.7209265),1.0,POINT (1.249739 48.758928),15.1 km,17 mins
480302361,1453084257,POINT (1.3827051 48.7302065),1.0,POINT (1.249739 48.758928),14.0 km,17 mins
710283561,1453084257,POINT (1.374591 48.7325587),1.0,POINT (1.249739 48.758928),12.7 km,16 mins
810259688,1453084257,POINT (1.356134 48.711115),0.0,POINT (1.249739 48.758928),14.0 km,45 mins
764144581,1453084257,POINT (1.5004603 48.6603812),1.0,POINT (1.249739 48.758928),26.3 km,30 mins
78007874,1453084257,POINT (1.3803568 48.7389345),1.0,POINT (1.249739 48.758928),13.0 km,14 mins
746414886,1453084257,POINT (1.1976441 48.7694552),1.0,POINT (1.249739 48.758928),4.8 km,10 mins
1452747150,1453084257,POINT (1.2531719 48.8432071),0.0,POINT (1.249739 48.758928),11.3 km,35 mins
78005437,1453084257,POINT (1.3562779 48.712418),1.0,POINT (1.249739 48.758928),13.1 km,14 mins
213237245,1453084257,POINT (1.2411202 48.7632262),1.0,POINT (1.249739 48.758928),1.1 km,3 mins
609468992,1453084257,POINT (1.2325806 48.6405554),1.0,POINT (1.249739 48.758928),19.2 km,24 mins
818696864,1453084257,POINT (1.3579211 48.7447023),1.0,POINT (1.249739 48.758928),10.4 km,13 mins
813991780,1453084257,POINT (1.0731951 48.6927148),1.0,POINT (1.249739 48.758928),18.7 km,24 mins
739888851,1453084257,POINT (1.303906 48.75186),1.0,POINT (1.249739 48.758928),5.7 km,8 mins
78012267,1453084257,POINT (1.3719853 48.7292064),1.0,POINT (1.249739 48.758928),12.6 km,17 mins
700168298,1453084257,POINT (1.210611 48.7580989),1.0,POINT (1.249739 48.758928),4.0 km,7 mins
162858075,452687307,POINT (1.3746477 48.7222691),1.0,POINT (1.3862834 48.7302617),1.9 km,5 mins
78007018,452687307,POINT (1.351054 48.689927),1.0,POINT (1.3862834 48.7302617),6.5 km,9 mins
856089133,452687307,POINT (1.5230773 48.6454179),0.0,POINT (1.3862834 48.7302617),16.6 km,57 mins
842621873,452687307,POINT (1.3798422 48.728863),1.0,POINT (1.3862834 48.7302617),0.8 km,3 mins
838320706,452687307,POINT (1.3919715 48.7385156),1.0,POINT (1.3862834 48.7302617),1.4 km,4 mins
776399834,452687307,POINT (1.3414973 48.7272205),1.0,POINT (1.3862834 48.7302617),4.6 km,11 mins
854577575,452687307,POINT (1.3579211 48.7447023),0.0,POINT (1.3862834 48.7302617),4.0 km,17 mins
648993440,452687307,POINT (1.2410824 48.7613818),1.0,POINT (1.3862834 48.7302617),14.9 km,16 mins
888888888,452687307,POINT (1.3796637 48.7209265),1.0,POINT (1.3862834 48.7302617),1.4 km,3 mins
480302361,452687307,POINT (1.3827051 48.7302065),1.0,POINT (1.3862834 48.7302617),0.4 km,2 mins
710283561,452687307,POINT (1.374591 48.7325587),1.0,POINT (1.3862834 48.7302617),1.3 km,4 mins
810259688,452687307,POINT (1.356134 48.711115),0.0,POINT (1.3862834 48.7302617),4.3 km,15 mins
764144581,452687307,POINT (1.5004603 48.6603812),1.0,POINT (1.3862834 48.7302617),12.4 km,15 mins
78007874,452687307,POINT (1.3803568 48.7389345),1.0,POINT (1.3862834 48.7302617),2.0 km,4 mins
746414886,452687307,POINT (1.1976441 48.7694552),1.0,POINT (1.3862834 48.7302617),18.2 km,23 mins
1452747150,452687307,POINT (1.2531719 48.8432071),0.0,POINT (1.3862834 48.7302617),22.6 km,1 hour 14 mins
78005437,452687307,POINT (1.3562779 48.712418),1.0,POINT (1.3862834 48.7302617),3.7 km,5 mins
213237245,452687307,POINT (1.2411202 48.7632262),1.0,POINT (1.3862834 48.7302617),15.2 km,17 mins
609468992,452687307,POINT (1.2325806 48.6405554),1.0,POINT (1.3862834 48.7302617),17.1 km,17 mins
818696864,452687307,POINT (1.3579211 48.7447023),1.0,POINT (1.3862834 48.7302617),6.0 km,10 mins
813991780,452687307,POINT (1.0731951 48.6927148),1.0,POINT (1.3862834 48.7302617),27.5 km,28 mins
739888851,452687307,POINT (1.303906 48.75186),1.0,POINT (1.3862834 48.7302617),10.2 km,13 mins
78012267,452687307,POINT (1.3719853 48.7292064),1.0,POINT (1.3862834 48.7302617),1.4 km,4 mins
700168298,452687307,POINT (1.210611 48.7580989),1.0,POINT (1.3862834 48.7302617),17.1 km,19 mins
162858075,855391156,POINT (1.3746477 48.7222691),1.0,POINT (1.3829868 48.7355841),4.1 km,7 mins
78007018,855391156,POINT (1.351054 48.689927),1.0,POINT (1.3829868 48.7355841),7.4 km,10 mins
856089133,855391156,POINT (1.5230773 48.6454179),0.0,POINT (1.3829868 48.7355841),17.4 km,58 mins
842621873,855391156,POINT (1.3798422 48.728863),1.0,POINT (1.3829868 48.7355841),1.0 km,3 mins
838320706,855391156,POINT (1.3919715 48.7385156),1.0,POINT (1.3829868 48.7355841),1.0 km,3 mins
776399834,855391156,POINT (1.3414973 48.7272205),1.0,POINT (1.3829868 48.7355841),4.9 km,11 mins
854577575,855391156,POINT (1.3579211 48.7447023),0.0,POINT (1.3829868 48.7355841),3.9 km,16 mins
648993440,855391156,POINT (1.2410824 48.7613818),1.0,POINT (1.3829868 48.7355841),13.8 km,15 mins
888888888,855391156,POINT (1.3796637 48.7209265),1.0,POINT (1.3829868 48.7355841),2.0 km,5 mins
480302361,855391156,POINT (1.3827051 48.7302065),1.0,POINT (1.3829868 48.7355841),0.8 km,3 mins
710283561,855391156,POINT (1.374591 48.7325587),1.0,POINT (1.3829868 48.7355841),0.8 km,3 mins
810259688,855391156,POINT (1.356134 48.711115),0.0,POINT (1.3829868 48.7355841),4.5 km,14 mins
764144581,855391156,POINT (1.5004603 48.6603812),1.0,POINT (1.3829868 48.7355841),13.4 km,17 mins
78007874,855391156,POINT (1.3803568 48.7389345),1.0,POINT (1.3829868 48.7355841),0.9 km,3 mins
746414886,855391156,POINT (1.1976441 48.7694552),1.0,POINT (1.3829868 48.7355841),17.1 km,22 mins
1452747150,855391156,POINT (1.2531719 48.8432071),0.0,POINT (1.3829868 48.7355841),20.7 km,1 hour 8 mins
78005437,855391156,POINT (1.3562779 48.712418),1.0,POINT (1.3829868 48.7355841),4.6 km,5 mins
213237245,855391156,POINT (1.2411202 48.7632262),1.0,POINT (1.3829868 48.7355841),14.1 km,16 mins
609468992,855391156,POINT (1.2325806 48.6405554),1.0,POINT (1.3829868 48.7355841),18.1 km,18 mins
818696864,855391156,POINT (1.3579211 48.7447023),1.0,POINT (1.3829868 48.7355841),4.9 km,9 mins
813991780,855391156,POINT (1.0731951 48.6927148),1.0,POINT (1.3829868 48.7355841),28.5 km,29 mins
739888851,855391156,POINT (1.303906 48.75186),1.0,POINT (1.3829868 48.7355841),9.1 km,12 mins
78012267,855391156,POINT (1.3719853 48.7292064),1.0,POINT (1.3829868 48.7355841),1.3 km,5 mins
700168298,855391156,POINT (1.210611 48.7580989),1.0,POINT (1.3829868 48.7355841),16.0 km,18 mins
162858075,560136410,POINT (1.3746477 48.7222691),1.0,POINT (1.363584 48.7296431),2.3 km,6 mins
78007018,560136410,POINT (1.351054 48.689927),1.0,POINT (1.363584 48.7296431),5.8 km,9 mins
856089133,560136410,POINT (1.5230773 48.6454179),0.0,POINT (1.363584 48.7296431),18.6 km,1 hour 4 mins
842621873,560136410,POINT (1.3798422 48.728863),1.0,POINT (1.363584 48.7296431),1.8 km,4 mins
838320706,560136410,POINT (1.3919715 48.7385156),1.0,POINT (1.363584 48.7296431),2.9 km,6 mins
776399834,560136410,POINT (1.3414973 48.7272205),1.0,POINT (1.363584 48.7296431),2.8 km,6 mins
854577575,560136410,POINT (1.3579211 48.7447023),0.0,POINT (1.363584 48.7296431),2.4 km,9 mins
648993440,560136410,POINT (1.2410824 48.7613818),1.0,POINT (1.363584 48.7296431),12.1 km,14 mins
888888888,560136410,POINT (1.3796637 48.7209265),1.0,POINT (1.363584 48.7296431),2.2 km,5 mins
480302361,560136410,POINT (1.3827051 48.7302065),1.0,POINT (1.363584 48.7296431),1.8 km,5 mins
710283561,560136410,POINT (1.374591 48.7325587),1.0,POINT (1.363584 48.7296431),1.3 km,3 mins
810259688,560136410,POINT (1.356134 48.711115),0.0,POINT (1.363584 48.7296431),3.3 km,11 mins
764144581,560136410,POINT (1.5004603 48.6603812),1.0,POINT (1.363584 48.7296431),14.3 km,20 mins
78007874,560136410,POINT (1.3803568 48.7389345),1.0,POINT (1.363584 48.7296431),2.0 km,4 mins
746414886,560136410,POINT (1.1976441 48.7694552),1.0,POINT (1.363584 48.7296431),15.3 km,20 mins
1452747150,560136410,POINT (1.2531719 48.8432071),0.0,POINT (1.363584 48.7296431),19.8 km,1 hour 8 mins
78005437,560136410,POINT (1.3562779 48.712418),1.0,POINT (1.363584 48.7296431),2.9 km,5 mins
213237245,560136410,POINT (1.2411202 48.7632262),1.0,POINT (1.363584 48.7296431),12.3 km,14 mins
609468992,560136410,POINT (1.2325806 48.6405554),1.0,POINT (1.363584 48.7296431),16.4 km,17 mins
818696864,560136410,POINT (1.3579211 48.7447023),1.0,POINT (1.363584 48.7296431),3.1 km,9 mins
