ID Client 1,ID Client 2,geometry_client_1,geometry_client_2,distance_car,duration_car,distance_bike,duration_bike
863339627,824480809,POINT (1.370889 48.736134),POINT (1.363688 48.729807),1545,337,1425,379
833548586,824480809,POINT (1.351702 48.739895),POINT (1.363688 48.729807),2019,317,2019,406
590049071,824480809,POINT (1.367416 48.742378),POINT (1.363688 48.729807),2048,382,2023,482
864411156,824480809,POINT (1.1908904 48.7664141),POINT (1.363688 48.729807),16474,1247,18410,3543
861502972,824480809,POINT (1.1908904 48.7664141),POINT (1.363688 48.729807),16474,1247,18410,3543
794098228,824480809,POINT (1.2031853 48.7648977),POINT (1.363688 48.729807),15336,1135,17592,3404
859852985,824480809,POINT (1.2028697 48.7627671),POINT (1.363688 48.729807),14965,1086,17287,3353
78691461,824480809,POINT (1.2313346 48.7632131),POINT (1.363688 48.729807),12532,874,13673,2711
1453084257,824480809,POINT (1.249739 48.758928),POINT (1.363688 48.729807),11521,880,12759,2502
452687307,824480809,POINT (1.3862834 48.7302617),POINT (1.363688 48.729807),2186,344,2312,468
855391156,824480809,POINT (1.3829868 48.7355841),POINT (1.363688 48.729807),2571,346,2025,425
560136410,824480809,POINT (1.363584 48.7296431),POINT (1.363688 48.729807),9,1,9,1
559475456,432156741,POINT (1.3756893 48.7210523),POINT (1.2762408 48.6657225),13110,869,11220,2572
559277088,432156741,POINT (1.3756893 48.7210523),POINT (1.2762408 48.6657225),13110,869,11220,2572
87852633,432156741,POINT (1.4987735 48.691944),POINT (1.2762408 48.6657225),23899,1582,20173,4325
243033408,432156741,POINT (1.332848 48.726393),POINT (1.2762408 48.6657225),8497,522,8620,1726
817127257,432156741,POINT (1.3833051 48.7249427),POINT (1.2762408 48.6657225),13795,998,12374,2816
480337694,432156741,POINT (1.3390499 48.7297346),POINT (1.2762408 48.6657225),9244,649,9244,1813
87274454,432156741,POINT (1.465217 48.6745197),POINT (1.2762408 48.6657225),19798,1308,16377,3633
541258495,432156741,POINT (1.2034312 48.771986),POINT (1.2762408 48.6657225),16479,1322,15266,3193
522099746,432156741,POINT (1.3745039 48.7290588),POINT (1.2762408 48.6657225),12526,1009,11435,2634
192451998,432156741,POINT (1.3327037 48.7263435),POINT (1.2762408 48.6657225),8486,521,8618,1726
552306887,432156741,POINT (1.3748625 48.7296135),POINT (1.2762408 48.6657225),12464,1000,11494,2644
803656603,432156741,POINT (1.3819999 48.7236),POINT (1.2762408 48.6657225),13613,973,11947,2757
446362468,432156741,POINT (1.436412 48.7251381),POINT (1.2762408 48.6657225),18642,1363,18416,3921
213156949,432156741,POINT (1.3400246 48.7286767),POINT (1.2762408 48.6657225),9183,651,9183,1829
867813356,432156741,POINT (1.2796346 48.6692689),POINT (1.2762408 48.6657225),524,86,524,177
658302934,432156741,POINT (1.3825654 48.7399113),POINT (1.2762408 48.6657225),15933,1054,12693,2829
78899980,432156741,POINT (1.3760534 48.7188515),POINT (1.2762408 48.6657225),12679,821,11315,2640
197274024,432156741,POINT (1.3616833 48.7136486),POINT (1.2762408 48.6657225),11265,723,9584,1998
466678534,432156741,POINT (1.421348 48.7471879),POINT (1.2762408 48.6657225),16959,1215,16224,3521
658187452,432156741,POINT (1.3386537 48.7258805),POINT (1.2762408 48.6657225),9095,623,9095,1809
522610892,432156741,POINT (1.3680115 48.7386889),POINT (1.2762408 48.6657225),11715,973,11514,2523
530138806,432156741,POINT (1.3463394 48.7384591),POINT (1.2762408 48.6657225),10723,783,12464,2444
78691334,432156741,POINT (1.333307 48.705077),POINT (1.2762408 48.6657225),7646,506,6941,1580
78867322,432156741,POINT (1.3750785 48.7210831),POINT (1.2762408 48.6657225),13078,895,11188,2598
560575760,432156741,POINT (1.4349048 48.8507847),POINT (1.2762408 48.6657225),28089,1817,32042,6514
88588548,432156741,POINT (1.3501338 48.7386408),POINT (1.2762408 48.6657225),11041,849,12782,2503
458296232,432156741,POINT (1.4188566 48.7488812),POINT (1.2762408 48.6657225),17080,1224,16345,3498
691319767,432156741,POINT (1.3320168 48.7294692),POINT (1.2762408 48.6657225),9447,655,10560,2051
197278699,432156741,POINT (1.2355952 48.5868825),POINT (1.2762408 48.6657225),11052,701,11554,2381
628015504,432156741,POINT (1.3327037 48.7263435),POINT (1.2762408 48.6657225),8486,521,8618,1726
79591205,432156741,POINT (1.3691916 48.7393644),POINT (1.2762408 48.6657225),11857,999,11656,2569
78865175,432156741,POINT (1.4998347 48.6631322),POINT (1.2762408 48.6657225),22763,1495,19169,4135
863374497,432156741,POINT (1.3327037 48.7263435),POINT (1.2762408 48.6657225),8486,521,8618,1726
1452775101,432156741,POINT (1.418432 48.717309),POINT (1.2762408 48.6657225),16793,1044,15989,3515
1452858131,432156741,POINT (1.3704169 48.7768008),POINT (1.2762408 48.6657225),16133,1189,18372,3784
814940942,432156741,POINT (1.3706892 48.7331743),POINT (1.2762408 48.6657225),12112,990,11788,2577
714782168,432156741,POINT (1.3694258 48.7401583),POINT (1.2762408 48.6657225),11972,1017,11772,2608
751920795,432156741,POINT (1.3672421 48.7338212),POINT (1.2762408 48.6657225),12073,1029,11749,2615
99999999,432156741,POINT (1.3990408 48.747275),POINT (1.2762408 48.6657225),15490,1096,14429,3095
463037458,432156741,POINT (1.4034102 48.7683067),POINT (1.2762408 48.6657225),17601,1262,18579,3838
662280369,432156741,POINT (1.498339 48.663093),POINT (1.2762408 48.6657225),22655,1480,19061,4114
297413132,432156741,POINT (1.5170344 48.6386578),POINT (1.2762408 48.6657225),24693,1633,23140,4515
607763952,432156741,POINT (1.4212087 48.7484748),POINT (1.2762408 48.6657225),17088,1242,16353,3569
481413999,432156741,POINT (1.4167695 48.6649744),POINT (1.2762408 48.6657225),16680,1149,12375,2742
712664807,432156741,POINT (1.370889 48.736134),POINT (1.2762408 48.6657225),12117,1055,11951,2660
569769242,432156741,POINT (1.3677647 48.7253435),POINT (1.2762408 48.6657225),12737,882,10756,2483
584983158,432156741,POINT (1.2833024 48.7316474),POINT (1.2762408 48.6657225),9459,655,8353,1701
793803218,432156741,POINT (1.3505018 48.7380023),POINT (1.2762408 48.6657225),10720,791,12461,2453
772073740,432156741,POINT (1.5335032 48.7169867),POINT (1.2762408 48.6657225),29101,1789,24423,5134
728081901,432156741,POINT (1.2023007 48.7573959),POINT (1.2762408 48.6657225),14959,1136,12716,2535
315244686,432156741,POINT (1.3637436 48.732218),POINT (1.2762408 48.6657225),11166,824,10965,2410
82135699,432156741,POINT (1.376304 48.719157),POINT (1.2762408 48.6657225),12750,838,11385,2653
97922195,432156741,POINT (1.360915 48.725503),POINT (1.2762408 48.6657225),11165,745,10161,2255
78690893,432156741,POINT (1.364818 48.7147882),POINT (1.2762408 48.6657225),11700,793,11083,2478
479391393,432156741,POINT (1.3833051 48.7249427),POINT (1.2762408 48.6657225),13795,998,12374,2816
599471591,432156741,POINT (1.364231 48.7341923),POINT (1.2762408 48.6657225),11348,887,11147,2483
1452763176,432156741,POINT (1.337325 48.7312702),POINT (1.2762408 48.6657225),9230,613,9230,1800
762304005,432156741,POINT (1.3637436 48.732218),POINT (1.2762408 48.6657225),11166,824,10965,2410
860937824,432156741,POINT (1.421508 48.722238),POINT (1.2762408 48.6657225),17016,1120,16790,3633
597798321,432156741,POINT (1.3579211 48.7447023),POINT (1.2762408 48.6657225),12073,981,13624,2658
827142453,432156741,POINT (1.3341649 48.7049894),POINT (1.2762408 48.6657225),7707,512,7003,1595
79600570,432156741,POINT (1.3477604 48.7388582),POINT (1.2762408 48.6657225),10876,800,12453,2452
858147751,432156741,POINT (1.3671364 48.7272967),POINT (1.2762408 48.6657225),12978,924,10998,2541
863339627,432156741,POINT (1.370889 48.736134),POINT (1.2762408 48.6657225),12117,1055,11951,2660
833548586,432156741,POINT (1.351702 48.739895),POINT (1.2762408 48.6657225),11049,791,12751,2475
590049071,432156741,POINT (1.367416 48.742378),POINT (1.2762408 48.6657225),12256,1070,14467,2829
864411156,432156741,POINT (1.1908904 48.7664141),POINT (1.2762408 48.6657225),17631,1115,14577,2973
861502972,432156741,POINT (1.1908904 48.7664141),POINT (1.2762408 48.6657225),17631,1115,14577,2973
794098228,432156741,POINT (1.2031853 48.7648977),POINT (1.2762408 48.6657225),15272,1192,13760,2834
859852985,432156741,POINT (1.2028697 48.7627671),POINT (1.2762408 48.6657225),15124,1159,13454,2783
78691461,432156741,POINT (1.2313346 48.7632131),POINT (1.2762408 48.6657225),15495,1137,14149,2930
1453084257,432156741,POINT (1.249739 48.758928),POINT (1.2762408 48.6657225),14816,1089,13236,2721
452687307,432156741,POINT (1.3862834 48.7302617),POINT (1.2762408 48.6657225),14375,950,12579,2848
855391156,432156741,POINT (1.3829868 48.7355841),POINT (1.2762408 48.6657225),15295,1010,12372,2844
560136410,432156741,POINT (1.363584 48.7296431),POINT (1.2762408 48.6657225),11748,800,10744,2362
824480809,432156741,POINT (1.363688 48.729807),POINT (1.2762408 48.6657225),11757,801,10753,2364
559475456,764206151,POINT (1.3756893 48.7210523),POINT (1.5381353 48.7998438),19824,1162,19235,3802
559277088,764206151,POINT (1.3756893 48.7210523),POINT (1.5381353 48.7998438),19824,1162,19235,3802
87852633,764206151,POINT (1.4987735 48.691944),POINT (1.5381353 48.7998438),14949,1065,14755,2832
243033408,764206151,POINT (1.332848 48.726393),POINT (1.5381353 48.7998438),20950,1258,20360,4086
817127257,764206151,POINT (1.3833051 48.7249427),POINT (1.5381353 48.7998438),17829,1138,18701,3672
480337694,764206151,POINT (1.3390499 48.7297346),POINT (1.5381353 48.7998438),20578,1296,19954,3993
87274454,764206151,POINT (1.465217 48.6745197),POINT (1.5381353 48.7998438),21590,1321,17635,3707
541258495,764206151,POINT (1.2034312 48.771986),POINT (1.5381353 48.7998438),30491,1836,29043,5749
522099746,764206151,POINT (1.3745039 48.7290588),POINT (1.5381353 48.7998438),17785,1070,18705,3792
192451998,764206151,POINT (1.3327037 48.7263435),POINT (1.5381353 48.7998438),20962,1259,20358,4086
552306887,764206151,POINT (1.3748625 48.7296135),POINT (1.5381353 48.7998438),17722,1061,18643,3783
803656603,764206151,POINT (1.3819999 48.7236),POINT (1.5381353 48.7998438),17951,1138,18556,3677
446362468,764206151,POINT (1.436412 48.7251381),POINT (1.5381353 48.7998438),14360,893,13712,2722
213156949,764206151,POINT (1.3400246 48.7286767),POINT (1.5381353 48.7998438),20608,1298,19984,3993
867813356,764206151,POINT (1.2796346 48.6692689),POINT (1.5381353 48.7998438),29101,1716,28572,5594
658302934,764206151,POINT (1.3825654 48.7399113),POINT (1.5381353 48.7998438),16057,892,16812,3431
78899980,764206151,POINT (1.3760534 48.7188515),POINT (1.5381353 48.7998438),19394,1114,19373,3801
197274024,764206151,POINT (1.3616833 48.7136486),POINT (1.5381353 48.7998438),20704,1188,19621,3885
466678534,764206151,POINT (1.421348 48.7471879),POINT (1.5381353 48.7998438),13169,766,12540,2542
658187452,764206151,POINT (1.3386537 48.7258805),POINT (1.5381353 48.7998438),21316,1341,20620,4080
522610892,764206151,POINT (1.3680115 48.7386889),POINT (1.5381353 48.7998438),18762,1167,16467,3372
530138806,764206151,POINT (1.3463394 48.7384591),POINT (1.5381353 48.7998438),19753,1171,19123,3893
78691334,764206151,POINT (1.333307 48.705077),POINT (1.5381353 48.7998438),23439,1467,21863,4415
78867322,764206151,POINT (1.3750785 48.7210831),POINT (1.5381353 48.7998438),19793,1187,19288,3836
560575760,764206151,POINT (1.4349048 48.8507847),POINT (1.5381353 48.7998438),12516,776,12020,2467
88588548,764206151,POINT (1.3501338 48.7386408),POINT (1.5381353 48.7998438),18803,1171,18596,3807
458296232,764206151,POINT (1.4188566 48.7488812),POINT (1.5381353 48.7998438),13481,807,13062,2567
691319767,764206151,POINT (1.3320168 48.7294692),POINT (1.5381353 48.7998438),21306,1251,20346,4050
197278699,764206151,POINT (1.2355952 48.5868825),POINT (1.5381353 48.7998438),38481,2195,39826,7725
628015504,764206151,POINT (1.3327037 48.7263435),POINT (1.5381353 48.7998438),20962,1259,20358,4086
79591205,764206151,POINT (1.3691916 48.7393644),POINT (1.5381353 48.7998438),17243,969,16337,3294
78865175,764206151,POINT (1.4998347 48.6631322),POINT (1.5381353 48.7998438),19444,1331,18209,3586
863374497,764206151,POINT (1.3327037 48.7263435),POINT (1.5381353 48.7998438),20962,1259,20358,4086
1452775101,764206151,POINT (1.418432 48.717309),POINT (1.5381353 48.7998438),17100,1075,15738,3310
1452858131,764206151,POINT (1.3704169 48.7768008),POINT (1.5381353 48.7998438),18276,1159,14561,3060
814940942,764206151,POINT (1.3706892 48.7331743),POINT (1.5381353 48.7998438),17347,1098,17397,3511
714782168,764206151,POINT (1.3694258 48.7401583),POINT (1.5381353 48.7998438),17128,951,16222,3265
751920795,764206151,POINT (1.3672421 48.7338212),POINT (1.5381353 48.7998438),17949,1154,17111,3473
99999999,764206151,POINT (1.3990408 48.747275),POINT (1.5381353 48.7998438),14885,926,15021,3047
463037458,764206151,POINT (1.4034102 48.7683067),POINT (1.5381353 48.7998438),17154,996,12223,2545
662280369,764206151,POINT (1.498339 48.663093),POINT (1.5381353 48.7998438),19513,1349,18273,3667
297413132,764206151,POINT (1.5170344 48.6386578),POINT (1.5381353 48.7998438),22461,1668,22375,4381
607763952,764206151,POINT (1.4212087 48.7484748),POINT (1.5381353 48.7998438),13489,825,13269,2625
481413999,764206151,POINT (1.4167695 48.6649744),POINT (1.5381353 48.7998438),23427,1537,22198,4423
712664807,764206151,POINT (1.370889 48.736134),POINT (1.5381353 48.7998438),17326,1041,16813,3424
569769242,764206151,POINT (1.3677647 48.7253435),POINT (1.5381353 48.7998438),18325,1148,19220,3848
584983158,764206151,POINT (1.2833024 48.7316474),POINT (1.5381353 48.7998438),24128,1303,24363,4855
793803218,764206151,POINT (1.3505018 48.7380023),POINT (1.5381353 48.7998438),19750,1178,18225,3827
772073740,764206151,POINT (1.5335032 48.7169867),POINT (1.5381353 48.7998438),10833,803,10833,2083
728081901,764206151,POINT (1.2023007 48.7573959),POINT (1.5381353 48.7998438),31612,1841,29125,5703
315244686,764206151,POINT (1.3637436 48.732218),POINT (1.5381353 48.7998438),18016,1098,17789,3607
82135699,764206151,POINT (1.376304 48.719157),POINT (1.5381353 48.7998438),19464,1131,19407,3808
97922195,764206151,POINT (1.360915 48.725503),POINT (1.5381353 48.7998438),18654,1157,18307,3720
78690893,764206151,POINT (1.364818 48.7147882),POINT (1.5381353 48.7998438),21138,1259,19367,3838
479391393,764206151,POINT (1.3833051 48.7249427),POINT (1.5381353 48.7998438),17829,1138,18701,3672
599471591,764206151,POINT (1.364231 48.7341923),POINT (1.5381353 48.7998438),18975,1190,17371,3628
1452763176,764206151,POINT (1.337325 48.7312702),POINT (1.5381353 48.7998438),20448,1222,19824,3971
762304005,764206151,POINT (1.3637436 48.732218),POINT (1.5381353 48.7998438),18016,1098,17789,3607
860937824,764206151,POINT (1.421508 48.722238),POINT (1.5381353 48.7998438),15715,1018,14963,3160
597798321,764206151,POINT (1.3579211 48.7447023),POINT (1.5381353 48.7998438),18314,1065,17881,3625
827142453,764206151,POINT (1.3341649 48.7049894),POINT (1.5381353 48.7998438),23378,1461,21802,4407
79600570,764206151,POINT (1.3477604 48.7388582),POINT (1.5381353 48.7998438),19906,1187,18761,3836
858147751,764206151,POINT (1.3671364 48.7272967),POINT (1.5381353 48.7998438),18566,1189,19397,3868
863339627,764206151,POINT (1.370889 48.736134),POINT (1.5381353 48.7998438),17326,1041,16813,3424
833548586,764206151,POINT (1.351702 48.739895),POINT (1.5381353 48.7998438),19399,1104,18429,3758
590049071,764206151,POINT (1.367416 48.742378),POINT (1.5381353 48.7998438),18814,1111,17301,3466
864411156,764206151,POINT (1.1908904 48.7664141),POINT (1.5381353 48.7998438),31666,1880,30509,5970
861502972,764206151,POINT (1.1908904 48.7664141),POINT (1.5381353 48.7998438),31666,1880,30509,5970
794098228,764206151,POINT (1.2031853 48.7648977),POINT (1.5381353 48.7998438),30528,1768,29370,5772
859852985,764206151,POINT (1.2028697 48.7627671),POINT (1.5381353 48.7998438),30157,1720,28999,5697
78691461,764206151,POINT (1.2313346 48.7632131),POINT (1.5381353 48.7998438),27724,1507,26313,5169
1453084257,764206151,POINT (1.249739 48.758928),POINT (1.5381353 48.7998438),26713,1514,25174,4942
452687307,764206151,POINT (1.3862834 48.7302617),POINT (1.5381353 48.7998438),17333,1093,17937,3536
855391156,764206151,POINT (1.3829868 48.7355841),POINT (1.5381353 48.7998438),16785,1016,17323,3523
560136410,764206151,POINT (1.363584 48.7296431),POINT (1.5381353 48.7998438),18071,1104,17724,3624
824480809,764206151,POINT (1.363688 48.729807),POINT (1.5381353 48.7998438),18062,1103,17715,3623
432156741,764206151,POINT (1.2762408 48.6657225),POINT (1.5381353 48.7998438),29485,1772,28957,5627
559475456,188178602,POINT (1.3756893 48.7210523),POINT (1.3970573 48.7192172),2428,273,2345,479
559277088,188178602,POINT (1.3756893 48.7210523),POINT (1.3970573 48.7192172),2428,273,2345,479
87852633,188178602,POINT (1.4987735 48.691944),POINT (1.3970573 48.7192172),10510,812,11035,2231
243033408,188178602,POINT (1.332848 48.726393),POINT (1.3970573 48.7192172),7899,635,6243,1346
817127257,188178602,POINT (1.3833051 48.7249427),POINT (1.3970573 48.7192172),2434,362,1353,287
480337694,188178602,POINT (1.3390499 48.7297346),POINT (1.3970573 48.7192172),7582,683,5836,1253
87274454,188178602,POINT (1.465217 48.6745197),POINT (1.3970573 48.7192172),8078,651,9279,2059
541258495,188178602,POINT (1.2034312 48.771986),POINT (1.3970573 48.7192172),19262,1500,19706,4098
522099746,188178602,POINT (1.3745039 48.7290588),POINT (1.3970573 48.7192172),2791,431,2530,574
192451998,188178602,POINT (1.3327037 48.7263435),POINT (1.3970573 48.7192172),7887,634,6241,1346
552306887,188178602,POINT (1.3748625 48.7296135),POINT (1.3970573 48.7192172),2729,423,2515,574
803656603,188178602,POINT (1.3819999 48.7236),POINT (1.3970573 48.7192172),2557,363,1665,354
446362468,188178602,POINT (1.436412 48.7251381),POINT (1.3970573 48.7192172),3780,471,3780,942
213156949,188178602,POINT (1.3400246 48.7286767),POINT (1.3970573 48.7192172),7613,684,5867,1253
867813356,188178602,POINT (1.2796346 48.6692689),POINT (1.3970573 48.7192172),14636,963,13674,2822
658302934,188178602,POINT (1.3825654 48.7399113),POINT (1.3970573 48.7192172),3361,392,3880,907
78899980,188178602,POINT (1.3760534 48.7188515),POINT (1.3970573 48.7192172),1997,225,2384,455
197274024,188178602,POINT (1.3616833 48.7136486),POINT (1.3970573 48.7192172),4418,381,3838,811
466678534,188178602,POINT (1.421348 48.7471879),POINT (1.3970573 48.7192172),4861,478,4436,1211
658187452,188178602,POINT (1.3386537 48.7258805),POINT (1.3970573 48.7192172),7430,656,6503,1340
522610892,188178602,POINT (1.3680115 48.7386889),POINT (1.3970573 48.7192172),4781,647,3857,998
530138806,188178602,POINT (1.3463394 48.7384591),POINT (1.3970573 48.7192172),8217,691,5668,1248
78691334,188178602,POINT (1.333307 48.705077),POINT (1.3970573 48.7192172),7153,660,6965,1643
78867322,188178602,POINT (1.3750785 48.7210831),POINT (1.3970573 48.7192172),2396,298,2397,513
560575760,188178602,POINT (1.4349048 48.8507847),POINT (1.3970573 48.7192172),18024,1261,17111,3739
88588548,188178602,POINT (1.3501338 48.7386408),POINT (1.3970573 48.7192172),8535,757,5065,1285
458296232,188178602,POINT (1.4188566 48.7488812),POINT (1.3970573 48.7192172),4982,487,4557,1188
691319767,188178602,POINT (1.3320168 48.7294692),POINT (1.3970573 48.7192172),7953,687,6228,1311
197278699,188178602,POINT (1.2355952 48.5868825),POINT (1.3970573 48.7192172),22196,1388,22559,4267
628015504,188178602,POINT (1.3327037 48.7263435),POINT (1.3970573 48.7192172),7887,634,6241,1346
79591205,188178602,POINT (1.3691916 48.7393644),POINT (1.3970573 48.7192172),4083,478,3787,987
78865175,188178602,POINT (1.4998347 48.6631322),POINT (1.3970573 48.7192172),11143,846,11773,2423
863374497,188178602,POINT (1.3327037 48.7263435),POINT (1.3970573 48.7192172),7887,634,6241,1346
1452775101,188178602,POINT (1.418432 48.717309),POINT (1.3970573 48.7192172),1931,154,2281,695
1452858131,188178602,POINT (1.3704169 48.7768008),POINT (1.3970573 48.7192172),9442,798,11961,2561
814940942,188178602,POINT (1.3706892 48.7331743),POINT (1.3970573 48.7192172),3868,489,2882,760
714782168,188178602,POINT (1.3694258 48.7401583),POINT (1.3970573 48.7192172),4151,484,3902,1026
751920795,188178602,POINT (1.3672421 48.7338212),POINT (1.3970573 48.7192172),3526,590,3516,890
99999999,188178602,POINT (1.3990408 48.747275),POINT (1.3970573 48.7192172),5916,528,3982,958
463037458,188178602,POINT (1.4034102 48.7683067),POINT (1.3970573 48.7192172),7535,705,7254,1811
662280369,188178602,POINT (1.498339 48.663093),POINT (1.3970573 48.7192172),11035,831,11837,2504
297413132,188178602,POINT (1.5170344 48.6386578),POINT (1.3970573 48.7192172),15431,1238,15939,3218
607763952,188178602,POINT (1.4212087 48.7484748),POINT (1.3970573 48.7192172),4990,505,4565,1259
481413999,188178602,POINT (1.4167695 48.6649744),POINT (1.3970573 48.7192172),7870,678,7772,1489
712664807,188178602,POINT (1.370889 48.736134),POINT (1.3970573 48.7192172),4309,535,3219,862
569769242,188178602,POINT (1.3677647 48.7253435),POINT (1.3970573 48.7192172),2959,337,2863,645
584983158,188178602,POINT (1.2833024 48.7316474),POINT (1.3970573 48.7192172),11724,920,10357,2120
793803218,188178602,POINT (1.3505018 48.7380023),POINT (1.3970573 48.7192172),8214,698,5565,1246
772073740,188178602,POINT (1.5335032 48.7169867),POINT (1.3970573 48.7192172),11836,1001,11836,2426
728081901,188178602,POINT (1.2023007 48.7573959),POINT (1.3970573 48.7192172),20384,1505,19852,3913
315244686,188178602,POINT (1.3637436 48.732218),POINT (1.3970573 48.7192172),3794,444,3552,867
82135699,188178602,POINT (1.376304 48.719157),POINT (1.3970573 48.7192172),2068,242,2418,461
97922195,188178602,POINT (1.360915 48.725503),POINT (1.3970573 48.7192172),4431,503,3903,1032
78690893,188178602,POINT (1.364818 48.7147882),POINT (1.3970573 48.7192172),3303,470,3584,764
479391393,188178602,POINT (1.3833051 48.7249427),POINT (1.3970573 48.7192172),2434,362,1353,287
599471591,188178602,POINT (1.364231 48.7341923),POINT (1.3970573 48.7192172),4444,563,3776,1045
1452763176,188178602,POINT (1.337325 48.7312702),POINT (1.3970573 48.7192172),7452,609,5706,1231
762304005,188178602,POINT (1.3637436 48.732218),POINT (1.3970573 48.7192172),3794,444,3552,867
860937824,188178602,POINT (1.421508 48.722238),POINT (1.3970573 48.7192172),2154,228,2154,654
597798321,188178602,POINT (1.3579211 48.7447023),POINT (1.3970573 48.7192172),7086,729,5480,1324
827142453,188178602,POINT (1.3341649 48.7049894),POINT (1.3970573 48.7192172),7092,654,6904,1635
79600570,188178602,POINT (1.3477604 48.7388582),POINT (1.3970573 48.7192172),8370,707,5557,1245
858147751,188178602,POINT (1.3671364 48.7272967),POINT (1.3970573 48.7192172),3135,361,3039,665
863339627,188178602,POINT (1.370889 48.736134),POINT (1.3970573 48.7192172),4309,535,3219,862
833548586,188178602,POINT (1.351702 48.739895),POINT (1.3970573 48.7192172),8543,698,4898,1236
590049071,188178602,POINT (1.367416 48.742378),POINT (1.3970573 48.7192172),5131,649,4834,1184
864411156,188178602,POINT (1.1908904 48.7664141),POINT (1.3970573 48.7192172),20438,1544,21713,4351
861502972,188178602,POINT (1.1908904 48.7664141),POINT (1.3970573 48.7192172),20438,1544,21713,4351
794098228,188178602,POINT (1.2031853 48.7648977),POINT (1.3970573 48.7192172),19300,1432,20896,4212
859852985,188178602,POINT (1.2028697 48.7627671),POINT (1.3970573 48.7192172),18929,1384,20590,4161
78691461,188178602,POINT (1.2313346 48.7632131),POINT (1.3970573 48.7192172),16496,1171,16976,3518
1453084257,188178602,POINT (1.249739 48.758928),POINT (1.3970573 48.7192172),15485,1178,16063,3309
452687307,188178602,POINT (1.3862834 48.7302617),POINT (1.3970573 48.7192172),1801,288,2277,557
855391156,188178602,POINT (1.3829868 48.7355841),POINT (1.3970573 48.7192172),2724,348,2883,747
560136410,188178602,POINT (1.363584 48.7296431),POINT (1.3970573 48.7192172),3849,450,3607,884
824480809,188178602,POINT (1.363688 48.729807),POINT (1.3970573 48.7192172),3839,449,3598,883
432156741,188178602,POINT (1.2762408 48.6657225),POINT (1.3970573 48.7192172),15020,1018,14059,2855
764206151,188178602,POINT (1.5381353 48.7998438),POINT (1.3970573 48.7192172),17918,1213,16999,3515
559475456,79598982,POINT (1.3756893 48.7210523),POINT (1.3831702 48.8311226),18465,1308,16902,3372
559277088,79598982,POINT (1.3756893 48.7210523),POINT (1.3831702 48.8311226),18465,1308,16902,3372
87852633,79598982,POINT (1.4987735 48.691944),POINT (1.3831702 48.8311226),23988,1592,21666,4136
243033408,79598982,POINT (1.332848 48.726393),POINT (1.3831702 48.8311226),16806,1299,19049,4113
817127257,79598982,POINT (1.3833051 48.7249427),POINT (1.3831702 48.8311226),16470,1284,16367,3242
480337694,79598982,POINT (1.3390499 48.7297346),POINT (1.3831702 48.8311226),16434,1337,18581,4038
87274454,79598982,POINT (1.465217 48.6745197),POINT (1.3831702 48.8311226),24450,1652,21706,4345
541258495,79598982,POINT (1.2034312 48.771986),POINT (1.3831702 48.8311226),17374,1266,19315,4349
522099746,79598982,POINT (1.3745039 48.7290588),POINT (1.3831702 48.8311226),16425,1216,15409,3161
192451998,79598982,POINT (1.3327037 48.7263435),POINT (1.3831702 48.8311226),16817,1300,19047,4112
552306887,79598982,POINT (1.3748625 48.7296135),POINT (1.3831702 48.8311226),16363,1208,14859,3121
803656603,79598982,POINT (1.3819999 48.7236),POINT (1.3831702 48.8311226),16592,1285,16222,3248
446362468,79598982,POINT (1.436412 48.7251381),POINT (1.3831702 48.8311226),17219,1224,15490,2999
213156949,79598982,POINT (1.3400246 48.7286767),POINT (1.3831702 48.8311226),16464,1338,17519,3776
867813356,79598982,POINT (1.2796346 48.6692689),POINT (1.3831702 48.8311226),24957,1756,27522,5512
658302934,79598982,POINT (1.3825654 48.7399113),POINT (1.3831702 48.8311226),14826,1028,13268,2811
78899980,79598982,POINT (1.3760534 48.7188515),POINT (1.3831702 48.8311226),18035,1260,17040,3372
197274024,79598982,POINT (1.3616833 48.7136486),POINT (1.3831702 48.8311226),19344,1335,16515,3298
466678534,79598982,POINT (1.421348 48.7471879),POINT (1.3831702 48.8311226),13115,948,12823,2604
658187452,79598982,POINT (1.3386537 48.7258805),POINT (1.3831702 48.8311226),17172,1381,18982,4110
522610892,79598982,POINT (1.3680115 48.7386889),POINT (1.3831702 48.8311226),15403,1179,15956,3665
530138806,79598982,POINT (1.3463394 48.7384591),POINT (1.3831702 48.8311226),15609,1211,16524,3652
78691334,79598982,POINT (1.333307 48.705077),POINT (1.3831702 48.8311226),19554,1491,19965,4542
78867322,79598982,POINT (1.3750785 48.7210831),POINT (1.3831702 48.8311226),18434,1334,15910,3290
560575760,79598982,POINT (1.4349048 48.8507847),POINT (1.3831702 48.8311226),6141,472,6000,1337
88588548,79598982,POINT (1.3501338 48.7386408),POINT (1.3831702 48.8311226),15609,1254,15997,3567
458296232,79598982,POINT (1.4188566 48.7488812),POINT (1.3831702 48.8311226),12787,890,12495,2529
691319767,79598982,POINT (1.3320168 48.7294692),POINT (1.3831702 48.8311226),16804,1340,18348,3958
197278699,79598982,POINT (1.2355952 48.5868825),POINT (1.3831702 48.8311226),37122,2342,40584,7996
628015504,79598982,POINT (1.3327037 48.7263435),POINT (1.3831702 48.8311226),16817,1300,19047,4112
79591205,79598982,POINT (1.3691916 48.7393644),POINT (1.3831702 48.8311226),14789,1025,13231,2708
